id,level,surface,reading_kana,furigana,meaning_ko,part_of_speech,card_type,example_jp,example_ko,example_jp_id,example_jp_author,example_ko_id,example_ko_author,example_license,alt_forms,disambig,source,qa_status,deprecated,tags,data_version,frequency,reading_chapter,deprecated_reason,superseded_by
w_edf588af7cbdb41f,N2,遡る,さかのぼる,さかのぼる,거슬러 올라가다,verb,B,船を漕いで川を遡る,배를 저어 강을 거슬러 올라가다,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,3.240,26,,
w_8b5eb77a7d8845c3,N2,険しい,けわしい,けわしい,험하다,adjective,B,山勢が険しい.,산세가 험하다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,pdf:mkt_n2,verified,0,"[""draft-ko-missing"",""freq-core"",""pdf-core"",""pdf-matched""]",2,3.240,26,,
w_d42b384ab852fd1e,N2,うろうろ,うろうろ,うろうろ,"어슬렁어슬렁, 우왕좌왕",adverb,C,虎がうろうろする。,호랑이가 어슬렁어슬렁하다.,,NAVER 일본어사전 · 국립국어원 한국어-일본어 학습사전,,,owner-confirmed-cleared,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed"",""pdf-supplement""]",2,3.230,26,,
w_d6cdae83a7b060cb,N2,やむを得ない,やむをえない,やむをえない,"어쩔 수 없다, 불가피하다",adjective,B,残念だがやむを得ない,유감이지만 어쩔 수 없다,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""backfill-replacement"",""assistant-ko-reviewed"",""manual-reviewed-retain"",""pdf-supplement""]",2,3.230,26,,
w_1c1342a535c8057b,N2,押さえる,おさえる,おさえる,"누르다, 붙잡다, 확보하다",verb,B,手で患部をそっと押さえる,손으로 환부를 지그시 누르다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed"",""pdf-supplement""]",2,3.230,26,,
w_0ec61c94205e3ed8,N2,楕円,だえん,だえん,타원,noun,A,部屋の中央に大きな楕円形のテーブルがあり，これを十数脚のロココ調の椅子が囲んでいた,"방 중앙에 큰 타원형의 테이블이 있고, 이를 십여 개의 로코코식의 의자가 에워싸고 있었다.",,NAVER 일본어사전 · 민중서림 엣센스 외래어사전,,,owner-confirmed-cleared,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed"",""pdf-supplement""]",2,3.230,26,,
w_d541f62a162d668a,N2,欠く,かく,かく,"부족하다,없다",verb,B,水と空気は、人間にとって共に欠く事ができない,물과 공기는 인간에게 있어서 둘 다 없어서는 안 된다,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,pdf:mkt_n2,verified,0,"[""ko-reviewed"",""manual-curated"",""freq-core"",""pdf-core"",""pdf-matched""]",2,3.230,26,,
w_d95b69108024e354,N2,物置,ものおき,ものおき,"창고, 물건 두는 곳",noun,A,物置に棚を作る,광에 선반을 만들다,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""backfill-replacement"",""assistant-ko-reviewed"",""pdf-supplement""]",2,3.230,26,,
w_d59a9029ddc91532,N2,碁,ご,ご,바둑,noun,A,碁は弱いが将棋は強い.,바둑은 약하지만 장기는 세다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,3.230,26,,
w_25c295e6bfa0e5ae,N2,詰まる,つまる,つまる,"막히다,꽉차다",verb,B,流しのはけ口が詰まる.,설거지통의 배수구가 막히다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,pdf:mkt_n2,verified,0,"[""ko-reviewed"",""freq-core"",""pdf-core"",""pdf-matched""]",2,3.230,26,,
w_850cb315ee666e18,N2,鈍い,のろい,のろい,"둔하다, 무디다, 느리다",adjective,B,この錐は先が鈍い.,이 송곳은 끝이 무디다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed"",""pdf-supplement""]",2,3.230,26,,
w_f59ad495de78acc3,N2,鈍い,にぶい,にぶい,"둔하다,둔탁하다",adjective,B,バットの振りが鈍い.,배트를 휘두르는 것이 둔하다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,pdf:mkt_n2,verified,0,"[""ko-reviewed"",""freq-core"",""pdf-core"",""pdf-matched""]",2,3.230,26,,
w_efba51efd9b64ec0,N2,せっせと,せっせと,せっせと,"부지런히, 열심히",adverb,C,釣り人はせっせと釣り糸を巻き上げた。,낚시꾼들은 부지런히 낚싯줄을 감아올렸다.,,NAVER 일본어사전 · 국립국어원 한국어-일본어 학습사전,,,owner-confirmed-cleared,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,3.220,26,,
w_a54a0943a6ec5d8f,N2,名高い,なだかい,なだかい,유명하다,adjective,B,名高い論客が集まってきた.,이름난 논객들이 모여들었다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,pdf:mkt_n2,verified,0,"[""draft-ko-missing"",""freq-core"",""pdf-core"",""pdf-matched""]",2,3.220,26,,
w_cc1a7419426c2c4a,N2,四角い,しかくい,しかくい,네모나다,adjective,B,イ：窓が四角じゃなくて丸いね。,가: 창문이 네모지지 않고 동그랗네.,,NAVER 일본어사전 · 국립국어원 한국어-일본어 학습사전,,,owner-confirmed-cleared,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,3.220,26,,
w_3dac687712e088b4,N2,無地,むじ,むじ,"무지, 민무늬",adjective,A,ＣＧディレクターによると，人物だけブルー・バックと呼ばれる無地の布の前で撮影する,컴퓨터 그래픽 디렉터에 의하면 인물만을 블루 백이라고 불리는 무지의 천 앞에서 촬영한다.,,NAVER 일본어사전 · 민중서림 엣센스 외래어사전,,,owner-confirmed-cleared,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""backfill-replacement"",""assistant-ko-reviewed"",""pdf-supplement""]",2,3.220,26,,
w_5f498a422cf7bf14,N2,集金,しゅうきん,しゅうきん,수금,noun,A,月初めに集金に来る.,월초에 수금하러 오다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,3.220,26,,
w_9962c8714fa11fc6,N2,伝記,でんき,でんき,"전기(傳記), 일대기",noun,A,球聖ボビー•ジョーンズの生涯を描いた伝記ドラマ,구성 보비 존스의 생애를 그린 전기((傳記)) 드라마,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,3.210,27,,
w_445c05d5b2d8d275,N2,揉む,もむ,もむ,"주무르다, 비비다",verb,B,枝豆を塩で揉む,풋콩을 소금으로 문질러 비비다,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""backfill-replacement"",""assistant-ko-reviewed"",""pdf-supplement""]",2,3.210,27,,
w_d3225d0f89f945b4,N2,激増,げきぞう,げきぞう,급증,noun,A,注文が激増する.,주문이 격증하다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,3.210,27,,
w_377dca855b020f2b,N2,特売,とくばい,とくばい,"특매, 특가 판매",noun,A,夏物を特売する,여름용품을 특매하다,,NAVER 일본어사전 · 교학사 일한사전,,,owner-confirmed-cleared,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,3.210,27,,
w_025c1c09f278b43a,N2,符号,ふごう,ふごう,"부호, 기호",noun,A,符号が落ちている,부호가 빠져 있다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,3.210,27,,
w_5f6ea2989af856a3,N2,足る,たる,たる,충분하다,verb,B,証とするに足る,증거로서 충분하다,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,3.210,27,,
w_58320aa77025e364,N2,励む,はげむ,はげむ,힘쓰다,verb,B,共働き夫婦の増加などを背景に、孫育てに励む祖母が増えてきた,맞벌이 부부의 증가 등을 배경으로 손자 양육에 열심인[애쓰는] 할머니가 늘어났다,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,pdf:mkt_n1;mkt_n2;pass_n1,verified,0,"[""ko-reviewed"",""freq-core"",""pdf-core"",""pdf-matched""]",2,3.200,27,,
w_1737dc536e62a546,N2,流域,りゅういき,りゅういき,유역,noun,A,文明は川の流域で発祥した.,문명은 강 유역에서 발상하였다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""backfill-replacement"",""assistant-ko-reviewed"",""pdf-supplement""]",2,3.200,27,,
w_7aaa0608e48b7324,N2,納める,おさめる,おさめる,납입하다,verb,B,刀をさやに納める.,칼을 칼집에 꽂다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,pdf:mkt_n2,verified,0,"[""draft-ko-missing"",""freq-core"",""pdf-core"",""pdf-matched""]",2,3.200,27,,
w_4bf6dcc1032d5d46,N2,ウール,ウール,ウール,양털,noun,D,祖母はくるくるするウールで帽子を作った。,할머니는 보글대는 양털로 모자를 만드셨다.,,NAVER 일본어사전 · 국립국어원 한국어-일본어 학습사전,,,owner-confirmed-cleared,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,3.190,27,,
w_309d73ee1815db12,N2,作製,さくせい,さくせい,"제조, 생산",noun,A,3Dプリンタを用いて声道の模型を作製する,3D 프린터를 이용하여 성도 모형을 제작하다,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,3.190,27,,
w_3e2970631498f2a9,N2,扇子,せんす,せんす,"부채, 접부채",noun,A,扇子をぱちつかせる,쥘부채를 접었다 폈다 하면서 소리 내다.,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed"",""pdf-supplement""]",2,3.190,27,,
w_586e411248fa6b12,N2,欲張り,よくばり,よくばり,"욕심쟁이, 탐욕스러움",noun,B,欲張りだとよく言われる,욕심쟁이라는 말을 자주 듣는다,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""backfill-replacement"",""assistant-ko-reviewed"",""pdf-supplement""]",2,3.190,27,,
w_9514f99a94cece27,N2,真っ青,まっさお,まっさお,"새파랗다, 창백하다",adjective,B,恐ろしさのあまり顔が真っ青になった.,두려운 나머지 얼굴이 새파래졌다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed"",""pdf-supplement""]",2,3.190,27,,
w_901d2f293b5d66be,N2,組合せ,くみあわせ,くみあわせ,조합,noun,B,配色の組合せを変えると、印象も変わります。,배색의 조합을 바꾸면 인상도 달라집니다.,,AshitaKanji 편집 예문,,,self,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,3.190,27,,
w_0aeea70132137e86,N2,錆,さび,さび,녹(색),noun,A,鉄が腐食すると赤い錆びができる。,철이 부식되면 불그스름한 색의 녹이 슨다.,,NAVER 일본어사전 · 국립국어원 한국어-일본어 학습사전,,,owner-confirmed-cleared,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,3.190,27,,
w_bb2f02bf8612a31c,N2,オルガン,オルガン,オルガン,오르간,noun,D,先生のオルガン伴奏で合唱する.,선생님의 오르간 반주로 합창하다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,3.180,27,,
w_ae4f5bd99f1ba100,N2,体積,たいせき,たいせき,"부피, 체적",noun,A,堆積物は体積の大きい粒子から小さい粒子の順に溜まる。,퇴적물은 부피가 큰 입자로부터 작은 입자 순으로 쌓인다.,,NAVER 일본어사전 · 국립국어원 한국어-일본어 학습사전,,,owner-confirmed-cleared,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,3.180,27,,
w_d0d3f900576edd1c,N2,優れる,すぐれる,すぐれる,우수하다,verb,B,措辞に優れる,조사에 뛰어나다,,NAVER 일본어사전 · 교학사 일한사전,,,owner-confirmed-cleared,,,pdf:mkt_n2,verified,0,"[""draft-ko-missing"",""freq-core"",""pdf-core"",""pdf-matched""]",2,3.180,27,,
w_c5eee0af43aa0714,N2,定規,じょうぎ,じょうぎ,자(제도용),noun,A,定規をあてる,자를 대다; 자로 재다,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed"",""pdf-supplement""]",2,3.180,27,,
w_8b45c9a91bda16bb,N2,幾分,いくぶん,いくぶん,다소,adverb,A,幾分そういう傾向がある,다소 그런 경향이 있다,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,3.180,27,,
w_b928cdb03bdf7afb,N2,添える,そえる,そえる,"첨부하다,덧붙이다",verb,B,贈り主の名前が入ったメッセージカードを添える,보내는 사람의 이름이 들어간 메시지 카드를 첨부하다,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,pdf:mkt_n2,verified,0,"[""draft-ko-missing"",""freq-core"",""pdf-core"",""pdf-matched""]",2,3.180,27,,
w_b588480d939247de,N2,着せる,きせる,きせる,입히다,verb,B,指輪に金を着せる.,반지에 금을 입히다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed"",""pdf-supplement""]",2,3.180,27,,
w_634085b8ca61db50,N2,不潔,ふけつ,ふけつ,불결함,adjective,A,便所の不潔なこと話にならない.,변소의 불결하기란 말이 아니다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,3.170,27,,
w_afe0b47bfa0921be,N2,吐き出す,はきだす,はきだす,"토해내다,내뱉다",verb,B,彼は吐き出すように言い捨てて行ってしまった.,그는 내뱉듯이 말하고는 가 버렸다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,pdf:mkt_n2,verified,0,"[""freq-core"",""pdf-core"",""pdf-new""]",2,3.170,27,,
w_0d74e407f9afe5a5,N2,売れ行き,うれゆき,うれゆき,"팔림새, 매출",noun,B,売れ行きが毎年，5コンスタント10%の割でコンスタントに伸びている,매상이 매해 5〜10%의 비율로 꾸준히 신장하고 있다.,,NAVER 일본어사전 · 민중서림 엣센스 외래어사전,,,owner-confirmed-cleared,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,3.170,27,,
w_e02edd852cc54dc6,N2,形容詞,けいようし,けいようし,형용사,noun,A,次の文中から形容詞を選びなさい.,다음 글 중에서 형용사를 가려내시오,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,3.170,27,,
w_4e05ce70d99d9cea,N2,校庭,こうてい,こうてい,"교정, 운동장",noun,A,車を校庭に乗入れる,차를 탄 채 교정에 들어가다.,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed"",""pdf-supplement""]",2,3.170,27,,
w_22b7d4c7169a8d66,N2,民謡,みんよう,みんよう,민요,noun,A,民謡が採録されている.,민요가 채록되어 있다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""backfill-replacement"",""assistant-ko-reviewed"",""pdf-supplement""]",2,3.170,27,,
w_a9cf95cd2784ee08,N2,潜る,もぐる,もぐる,잠수하다,verb,B,真珠をとりに潜る.,진주를 캐러 잠수하다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,pdf:mkt_n2,verified,0,"[""backfill-replacement"",""assistant-ko-reviewed"",""freq-core"",""pdf-core"",""pdf-matched""]",2,3.170,27,,
w_c206a8fc4ff2a0e5,N2,申し上げる,もうしあげる,もうしあげる,말씀드리다('言う'의 겸양),verb,B,御前に平伏して申し上げる.,어전에 부복해 아뢰다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,pdf:mkt_n2,verified,0,"[""draft-ko-missing"",""freq-core"",""pdf-core"",""pdf-matched""]",2,3.170,27,,
w_c662bafab94966ff,N2,親類,しんるい,しんるい,친척,noun,A,そのお方達は私の親類です.,그 분네는 우리 친척들이오,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,3.170,27,,
w_48889303b66af7fa,N2,迷信,めいしん,めいしん,미신,noun,A,迷信に取りつかれている.,미신에 사로잡혀 있다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""backfill-replacement"",""assistant-ko-reviewed"",""pdf-supplement""]",2,3.170,27,,
w_526984765e2b6c63,N2,送別,そうべつ,そうべつ,송별,noun,A,送別の辞を手向ける,송별사를 보내다.,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,3.170,27,,
w_bf913ba9deeff8be,N2,ナイロン,ナイロン,ナイロン,나일론,noun,D,父に買ってあげたシャツはナイロンに綿が混紡されて柔らかくて汗もよく吸収された。,아버지께 사 드린 셔츠는 나일론에 면이 혼방되어서 부드럽고 땀 흡수도 잘 되었다.,,NAVER 일본어사전 · 국립국어원 한국어-일본어 학습사전,,,owner-confirmed-cleared,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed"",""pdf-supplement""]",2,3.160,27,,
w_87d6d130008c550c,N2,プラットホーム,プラットホーム,プラットホーム,"플랫폼, 승강장",noun,D,プラットホームまで兄を出迎える.,플랫폼까지 형을 마중 나가다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed"",""pdf-supplement""]",2,3.160,27,,
w_3a4e24b35de8eb78,N2,乱れる,みだれる,みだれる,"흐트러지다,혼란해지다",verb,B,心が千千に乱れる.,마음이 천 갈래 만 갈래로 흐트러지다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,pdf:mkt_n2,verified,0,"[""ko-reviewed"",""freq-core"",""pdf-core"",""pdf-matched""]",2,3.160,27,,
w_98a30bc24aee4f5b,N2,乾電池,かんでんち,かんでんち,건전지,noun,A,乾電池にはプラス極とマイナス極がある。,건전지에는 플러스 극과 마이너스 극이 있다.,,NAVER 일본어사전 · 국립국어원 한국어-일본어 학습사전,,,owner-confirmed-cleared,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,3.160,27,,
w_e19ca5cb2388d66c,N2,写る,うつる,うつる,"찍히다, 비치다",verb,B,網膜に写る.,망막에 비치다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed"",""pdf-supplement""]",2,3.160,27,,
w_4b97050bc4886e8e,N2,呆れる,あきれる,あきれる,"어이없어하다, 질리다",verb,B,我ながら呆れる,나 스스로도 어이가 없다,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed"",""pdf-supplement""]",2,3.160,27,,
w_ae85dbaaa55f38f2,N2,山林,さんりん,さんりん,산 숲,noun,A,塵埃のちまたをさけて山林に入る,속세를 떠나 산속으로 들어가다.,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,3.160,27,,
w_15a6650a2cae6bde,N2,映す,うつす,うつす,비추다,verb,B,鏡が像を映す.,거울이 상을 비추다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,pdf:mkt_n2,verified,0,"[""draft-ko-missing"",""freq-core"",""pdf-core"",""pdf-matched""]",2,3.160,27,,
w_e73ffdf2b5edcf51,N2,絵の具,えのぐ,えのぐ,그림물감,noun,B,絵の具の伸びがよい,그림물감이 잘퍼지다,,NAVER 일본어사전 · 교학사 일한사전,,,owner-confirmed-cleared,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,3.160,27,,
w_6aeb9c1f5df61e28,N2,ウェイトレス,ウェイトレス,ウェイトレス,웨이트리스,noun,D,そのウェイトレスは笑顔で注文を取った。,그 웨이트리스는 웃는 얼굴로 주문을 받았다.,,AshitaKanji 편집 예문,,,self,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed"",""manual-reviewed-retain"",""pdf-supplement""]",2,3.150,27,,
w_45f7f8d1891332c0,N2,出来上がる,できあがる,できあがる,완성되다,verb,B,注文した洋服が出来上がる,주문한 양복이 완성되다,,NAVER 일본어사전 · 교학사 일한사전,,,owner-confirmed-cleared,,,pdf:mkt_n2,verified,0,"[""ko-reviewed"",""freq-core"",""pdf-core"",""pdf-matched""]",2,3.150,27,,
w_57dc67846440017b,N2,見上げる,みあげる,みあげる,"올려다보다, 우러러보다",verb,B,星空を見上げる,별이 총총한 밤하늘 올려다보다,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""backfill-replacement"",""assistant-ko-reviewed"",""pdf-supplement""]",2,3.150,27,,
w_1340936be90e14b2,N2,逃がす,にがす,にがす,"놓아주다, 놓치다",verb,B,盗人[釣った魚]を逃がす,도둑을[낚은 물고기를] 놓아주다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,3.150,27,,
w_881a9059caa55f11,N2,預かる,あずかる,あずかる,맡다,verb,B,身柄を預かる.,신병을 맡다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,pdf:mkt_n2,verified,0,"[""ko-reviewed"",""freq-core"",""pdf-core"",""pdf-matched""]",2,3.150,27,,
w_295e61bbef5e2a08,N2,免税,めんぜい,めんぜい,면세,noun,A,関税を免税する,관세를 면세하다,,NAVER 일본어사전 · 교학사 일한사전,,,owner-confirmed-cleared,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""backfill-replacement"",""assistant-ko-reviewed"",""pdf-supplement""]",2,3.140,27,,
w_e5f9eb4036986d13,N2,初旬,しょじゅん,しょじゅん,초순,adverb,A,初旬に入る。,초순으로 접어들다.,,NAVER 일본어사전 · 국립국어원 한국어-일본어 학습사전,,,owner-confirmed-cleared,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed"",""pdf-supplement""]",2,3.140,27,,
w_fbb1087df2e32bf0,N2,応対,おうたい,おうたい,"응대, 접대",noun,A,誠意をこめて応対する,성의 있게 응대하다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed"",""pdf-supplement""]",2,3.140,28,,
w_224db8310d5dc1d7,N2,明け方,あけがた,あけがた,새벽,noun,B,明け方まで読み耽る,새벽녘까지 독서에 열중하다,,NAVER 일본어사전 · 교학사 일한사전,,,owner-confirmed-cleared,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,3.140,28,,
w_918768274d6ec6c9,N2,自習,じしゅう,じしゅう,자습,noun,A,雨が降ると、体育の先生は生徒たちに自習をさせた。,비가 내리자 체육 선생님은 학생들에게 자습을 시켰다.,,NAVER 일본어사전 · 국립국어원 한국어-일본어 학습사전,,,owner-confirmed-cleared,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,3.140,28,,
w_62af51a5af6c81c3,N2,赤道,せきどう,せきどう,적도,noun,A,赤道を通過する,적도를 통과하다,,NAVER 일본어사전 · 교학사 일한사전,,,owner-confirmed-cleared,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed"",""pdf-supplement""]",2,3.140,28,,
w_6dafd4f1d41998c0,N2,転々,てんてん,てんてん,"여기저기 옮김, 전전",adverb,A,遠い異郷を転々としている,머나먼 타향을 전전하고 있다,,NAVER 일본어사전 · 교학사 일한사전,,,owner-confirmed-cleared,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,3.140,28,,
w_02e7c27cb329c4a4,N2,長引く,ながびく,ながびく,"길어지다, 오래 끌다",verb,B,ビルを建てたが，長引く不況でテナントが全く入らない,빌딩을 지었으나 오래 끄는 불황으로 세드는 사람이 전혀 없다.,,NAVER 일본어사전 · 민중서림 엣센스 외래어사전,,,owner-confirmed-cleared,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed"",""pdf-supplement""]",2,3.140,28,,
