id,level,surface,reading_kana,furigana,meaning_ko,part_of_speech,card_type,example_jp,example_ko,example_jp_id,example_jp_author,example_ko_id,example_ko_author,example_license,alt_forms,disambig,source,qa_status,deprecated,tags,data_version,frequency,reading_chapter,deprecated_reason,superseded_by
w_aa69bb79b7831bb4,N2,学会,がっかい,がっかい,학회,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,4.29,7,,
w_2de3e45eed19bba2,N2,実に,じつに,じつに,실제로,adverb,B,,,,,,,,,,pdf:mkt_n2;pass_n1,verified,0,"[""draft-ko-missing"",""freq-core"",""pdf-core"",""pdf-matched""]",2,4.29,7,,
w_39ec9ad92d0e9f08,N2,気を付ける,きをつける,きをつける,"조심하다, 주의하다",verb,B,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed"",""pdf-supplement""]",2,4.29,7,,
w_2b97883065a84202,N2,ランチ,ランチ,ランチ,"점심, 런치",noun,D,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""backfill-replacement"",""assistant-ko-reviewed"",""pdf-supplement""]",2,4.28,7,,
w_b652c3e83465dd00,N2,消化,しょうか,しょうか,소화,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed"",""pdf-supplement""]",2,4.28,7,,
w_ad96d75cf4c84a8d,N2,配慮,はいりょ,はいりょ,배려,noun,A,"理解のある先輩の配慮で,難関を克服することができた.",이해심 있는 선배의 배려로 난관을 극복할 수 있었다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,pdf:mkt_n2,verified,0,"[""draft-ko-missing"",""freq-core"",""pdf-core"",""pdf-matched""]",2,4.28,7,,
w_74124cfa141496e3,N2,せめて,せめて,せめて,적어도,adverb,C,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,4.27,7,,
w_b2311ab4de564cd1,N2,ポスター,ポスター,ポスター,포스터,noun,D,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed"",""pdf-supplement""]",2,4.27,7,,
w_83b5460f8df7ce6b,N2,反映,はんえい,はんえい,반영,noun,A,,,,,,,,,,pdf:mkt_n2,verified,0,"[""draft-ko-missing"",""freq-core"",""pdf-core"",""pdf-matched""]",2,4.27,7,,
w_2f45942de23dda55,N2,手続き,てつづき,てつづき,"절차, 수속",noun,B,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed"",""pdf-supplement""]",2,4.27,7,,
w_e9062aa16e1de6ff,N2,日時,にちじ,にちじ,"날짜 시간, 때",noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,4.27,7,,
w_2ebbfac1a80dd830,N2,死体,したい,したい,시체,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed"",""pdf-supplement""]",2,4.27,7,,
w_943c90aa66e9fbc4,N2,用語,ようご,ようご,용어,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""backfill-replacement"",""assistant-ko-reviewed"",""pdf-supplement""]",2,4.27,7,,
w_d1c6375418e0800c,N2,看板,かんばん,かんばん,간판,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,4.27,7,,
w_47d515589fa58fd2,N2,お待たせしました,おまたせしました,おまたせしました,"미안한 가지다, 있다 유지된 당신, 너 기다리다",expression,B,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,4.26,7,,
w_061c9a2227408a77,N2,かたかな,かたかな,かたかな,가타카나,noun,C,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,4.26,8,,
w_5872217ac737e861,N2,スクール,スクール,スクール,학교,noun,D,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,4.26,8,,
w_7d88671df843fa46,N2,タイヤ,タイヤ,タイヤ,타이어,noun,D,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed"",""manual-reviewed-retain"",""pdf-supplement""]",2,4.26,8,,
w_1fe772a83251102d,N2,中世,ちゅうせい,ちゅうせい,중세,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed"",""pdf-supplement""]",2,4.26,8,,
w_6f84747a37878604,N2,反省,はんせい,はんせい,반성,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,4.26,8,,
w_148d401733ea465e,N2,象徴,しょうちょう,しょうちょう,상징,noun,A,,,,,,,,,,pdf:mkt_n2,verified,0,"[""draft-ko-missing"",""freq-core"",""pdf-core"",""pdf-matched""]",2,4.26,8,,
w_c222e1855f3b5056,N2,チップ,チップ,チップ,"팁, 칩",noun,D,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed"",""pdf-supplement""]",2,4.25,8,,
w_9873f3727efa1340,N2,リズム,リズム,リズム,리듬,noun,D,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""backfill-replacement"",""assistant-ko-reviewed"",""pdf-supplement""]",2,4.25,8,,
w_1a6cab79eb8539bd,N2,上級,じょうきゅう,じょうきゅう,"상급, 고급",noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,4.25,8,,
w_69051b86844ecf4a,N2,問い合わせ,といあわせ,といあわせ,문의,noun,B,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed"",""pdf-supplement""]",2,4.25,8,,
w_b72207d33f55c934,N2,早速,さっそく,さっそく,"즉시,조속히",adverb,A,,,,,,,,"[""さっそく""]",,pdf:mkt_n2,verified,0,"[""draft-ko-missing"",""freq-core"",""pdf-core"",""pdf-matched"",""orthography-duplicate-merged""]",2,4.25,8,,
w_736aa12ee03ded23,N2,測定,そくてい,そくてい,측정,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,4.25,8,,
w_8043ffa9c3c383a9,N2,花火,はなび,はなび,"불꽃놀이, 폭죽",noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed"",""pdf-supplement""]",2,4.25,8,,
w_27e53d2fe9730371,N2,透明,とうめい,とうめい,투명,adjective,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed"",""pdf-supplement""]",2,4.25,8,,
w_4aa05cc6aa3c399e,N2,避ける,さける,さける,"피하다,꺼리다",verb,B,,,,,,,,,,pdf:mkt_n2,verified,0,"[""ko-reviewed"",""freq-core"",""pdf-core"",""pdf-matched""]",2,4.25,8,,
w_d9846c95a0bc5a86,N2,倉庫,そうこ,そうこ,창고,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed"",""pdf-supplement""]",2,4.24,8,,
w_9358c2055c083d8e,N2,回数券,かいすうけん,かいすうけん,회수권,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed"",""pdf-supplement""]",2,4.24,8,,
w_92bf02714c101e84,N2,発想,はっそう,はっそう,"발상, 사고방식",noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed"",""pdf-supplement""]",2,4.24,8,,
w_bdfe938ef5539252,N2,皮膚,ひふ,ひふ,피부,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,4.24,8,,
w_fa07d594c85ba846,N2,瞳,ひとみ,ひとみ,"눈동자, 동공",noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,4.24,8,,
w_569abb1450e0ce46,N2,豊富だ,ほうふだ,ほうふだ,풍부하다,adjective,B,,,,,,,,,,pdf:mkt_n2,verified,0,"[""freq-core"",""pdf-core"",""pdf-new""]",2,4.24,8,,
w_66370682bec2b4b5,N2,分解,ぶんかい,ぶんかい,분해,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed"",""pdf-supplement""]",2,4.23,8,,
w_4319c8721cd1feed,N2,思わず,おもわず,おもわず,무심코,adverb,B,,,,,,,,,,pdf:mkt_n2,verified,0,"[""draft-ko-missing"",""freq-core"",""pdf-core"",""pdf-matched""]",2,4.23,8,,
w_6ce589b12ce48f89,N2,法則,ほうそく,ほうそく,"법, 규칙",noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,4.23,8,,
w_1880cff468d0c144,N2,職人,しょくにん,しょくにん,"장인, 기능공",noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed"",""pdf-supplement""]",2,4.23,8,,
w_3c648280458c6258,N2,あくまで,あくまで,あくまで,"어디까지나, 끝까지",adverb,C,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""manual-reviewed-retain"",""pdf-supplement""]",2,4.22,8,,
w_e4fd38db232623ef,N2,伴う,ともなう,ともなう,동반하다,verb,B,権利には責任が伴うものである.,권리에는 책임이 뒤따르는 법이다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,pdf:mkt_n2,verified,0,"[""ko-reviewed"",""freq-core"",""pdf-core"",""pdf-matched""]",2,4.22,8,,
w_2cb1c7848a99643f,N2,引っ越し,ひっこし,ひっこし,이사,noun,B,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,4.22,8,,
w_8b2073458c3855e4,N2,接近,せっきん,せっきん,접근,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed"",""pdf-supplement""]",2,4.22,8,,
w_95331870a8aba9df,N2,日程,にってい,にってい,일정,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,4.22,8,,
w_f4dbfddf061fce0b,N2,生存,せいぞん,せいぞん,생존,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed"",""pdf-supplement""]",2,4.22,8,,
w_260436ffc158f4b2,N2,用途,ようと,ようと,용도,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""backfill-replacement"",""assistant-ko-reviewed"",""pdf-supplement""]",2,4.22,8,,
w_9c04a3579a2ed108,N2,負ける,まける,まける,지다,verb,B,,,,,,,,,,pdf:mkt_n2,verified,0,"[""ko-reviewed"",""freq-core"",""pdf-core"",""pdf-matched""]",2,4.22,8,,
w_d50b455b20ecb27a,N2,集会,しゅうかい,しゅうかい,"집회, 모임",noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,4.22,8,,
w_c5c6312ebc8a190f,N2,例外,れいがい,れいがい,예외,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""backfill-replacement"",""assistant-ko-reviewed"",""pdf-supplement""]",2,4.21,8,,
w_c09c52535ebb19a6,N2,入社,にゅうしゃ,にゅうしゃ,입사,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,4.21,8,,
w_4fdead154627baee,N2,出勤,しゅっきん,しゅっきん,출근,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,4.21,8,,
w_482b1a36e9537d46,N2,商店,しょうてん,しょうてん,상점,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,4.21,8,,
w_a1c31dfc71da69fe,N2,広場,ひろば,ひろば,광장,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed"",""pdf-supplement""]",2,4.21,8,,
w_03cbdec4b9cfb3e3,N2,過剰,かじょう,かじょう,"과잉, 과다",noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,4.21,8,,
w_f28b61c97c036a7c,N2,遭遇する,そうぐうする,そうぐうする,"조우하다,우연히만나다",verb,B,,,,,,,,,,pdf:mkt_n2,verified,0,"[""freq-core"",""pdf-core"",""pdf-new""]",2,4.21,8,,
w_75c3159271a952c8,N2,センチ,センチ,センチ,센티미터,noun,D,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed"",""pdf-supplement""]",2,4.2,8,,
w_c7625b45ece7b1b9,N2,マラソン,マラソン,マラソン,마라톤,noun,D,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed"",""pdf-supplement""]",2,4.2,8,,
w_8116421a4afee0e0,N2,一旦,いったん,いったん,"일단, 잠시",adverb,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed"",""pdf-supplement""]",2,4.2,8,,
w_cb70f5add97253f4,N2,予備,よび,よび,"예비, 준비",noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""backfill-replacement"",""assistant-ko-reviewed"",""pdf-supplement""]",2,4.2,8,,
w_b5b7c2170e22ae1a,N2,地味だ,じみだ,じみだ,수수하다,adjective,B,,,,,,,,,,pdf:mkt_n2,verified,0,"[""freq-core"",""pdf-core"",""pdf-new""]",2,4.2,8,,
w_18a5d02537f4ccc4,N2,徹底する,てっていする,てっていする,철저하다,verb,B,,,,,,,,,,pdf:mkt_n2,verified,0,"[""freq-core"",""pdf-core"",""pdf-new""]",2,4.2,8,,
w_3deb1341b958f12c,N2,悩む,なやむ,なやむ,고민하다,verb,B,,,,,,,,,,pdf:mkt_n2,verified,0,"[""ko-reviewed"",""manual-curated"",""freq-core"",""pdf-core"",""pdf-matched""]",2,4.2,8,,
w_1dca83e335d8d37c,N2,慎重だ,しんちょうだ,しんちょうだ,신중하다,adjective,B,,,,,,,,,,pdf:mkt_n2,verified,0,"[""freq-core"",""pdf-core"",""pdf-new""]",2,4.2,8,,
w_73c3d353971a6a85,N2,総理大臣,そうりだいじん,そうりだいじん,"총리대신, 총리",noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,4.2,8,,
w_589dd9069147462e,N2,乾燥,かんそう,かんそう,건조,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,4.19,9,,
w_968e30c4387b6852,N2,乾燥する,かんそうする,かんそうする,건조하다,verb,B,,,,,,,,,,pdf:mkt_n2,verified,0,"[""freq-core"",""pdf-core"",""pdf-new""]",2,4.19,9,,
w_df3c0aec75760ecc,N2,地点,ちてん,ちてん,"지점, 장소",noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed"",""pdf-supplement""]",2,4.19,9,,
w_6c625c8253f737d4,N2,月末,げつまつ,げつまつ,월말,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed"",""pdf-supplement""]",2,4.19,9,,
w_7467bcab452dd8de,N2,狙う,ねらう,ねらう,목표 에서,verb,B,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,4.19,9,,
w_ecd5f878a2b12ffd,N2,規格,きかく,きかく,규격,noun,A,,,,,,,,,,pdf:mkt_n2,verified,0,"[""draft-ko-missing"",""freq-core"",""pdf-core"",""pdf-matched""]",2,4.19,9,,
w_245af5d7cb82359c,N2,遠慮,えんりょ,えんりょ,"사양,삼가",noun,A,,,,,,,,,,pdf:mkt_n2,verified,0,"[""freq-core"",""pdf-core"",""pdf-new""]",2,4.19,9,,
w_d85bd3ccf1d15f75,N2,鈴,すず,すず,"종, 벨",noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,4.19,9,,
w_9c31a4431227d32c,N2,鑑賞,かんしょう,かんしょう,감상(예술 등),noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,4.19,9,,
w_76a2b33b8f03cb8e,N2,面積,めんせき,めんせき,면적,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""backfill-replacement"",""assistant-ko-reviewed"",""pdf-supplement""]",2,4.19,9,,
w_bc6f719a9a2f3619,N2,倒す,たおす,たおす,쓰러뜨리다,verb,B,,,,,,,,,,pdf:mkt_n2,verified,0,"[""ko-reviewed"",""manual-curated"",""freq-core"",""pdf-core"",""pdf-matched""]",2,4.18,9,,
w_f4a07b6ea1092f03,N2,性別,せいべつ,せいべつ,"성별, 성",noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,4.18,9,,
w_89fc48e334ad51b6,N2,本質,ほんしつ,ほんしつ,본질,noun,A,,,,,,,,,,pdf:mkt_n2,verified,0,"[""draft-ko-missing"",""freq-core"",""pdf-core"",""pdf-matched""]",2,4.18,9,,
w_4dd67bed9b72e2d4,N2,竹,たけ,たけ,대나무,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed"",""pdf-supplement""]",2,4.18,9,,
w_26ac0b49fb4caf53,N2,繋がる,つながる,つながる,"연결되다,이어지다",verb,B,,,,,,,,,,pdf:mkt_n2,verified,0,"[""ko-reviewed"",""freq-core"",""pdf-core"",""pdf-matched""]",2,4.18,9,,
w_dc39e7e1be6cb170,N2,ワンピース,ワンピース,ワンピース,원피스,noun,D,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""backfill-replacement"",""assistant-ko-reviewed"",""pdf-supplement""]",2,4.17,9,,
w_336198b541f82daf,N2,加速,かそく,かそく,가속,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,4.17,9,,
w_7791fa94cac2c31b,N2,水素,すいそ,すいそ,수소,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed"",""pdf-supplement""]",2,4.17,9,,
w_39eeba2a01943c1c,N2,稀,まれ,まれ,"드문, 좀처럼 ~않다",adjective,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,4.17,9,,
w_8f43b180efb6a864,N2,虹,にじ,にじ,무지개,adjective,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed"",""manual-reviewed-retain"",""pdf-supplement""]",2,4.17,9,,
w_dbea07b05b8ca08b,N2,カロリー,カロリー,カロリー,칼로리,noun,D,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed"",""pdf-supplement""]",2,4.16,9,,
w_04efa6ed93ba0a66,N2,水分,すいぶん,すいぶん,수분,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,4.16,9,,
w_cd408b0b451d9102,N2,粒,つぶ,つぶ,"알갱이, 낟알",noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,4.16,9,,
w_455cd1aae9a0b6d2,N2,身分,みぶん,みぶん,"신분, 지위",noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""backfill-replacement"",""assistant-ko-reviewed"",""pdf-supplement""]",2,4.16,9,,
w_4c8e7351358bd483,N2,配達,はいたつ,はいたつ,배달,noun,A,,,,,,,,,,pdf:mkt_n2,verified,0,"[""ko-reviewed"",""manual-curated"",""freq-core"",""pdf-core"",""pdf-matched""]",2,4.16,9,,
w_82eacc05b961d54b,N2,レンズ,レンズ,レンズ,렌즈,noun,D,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""backfill-replacement"",""assistant-ko-reviewed"",""pdf-supplement""]",2,4.15,9,,
w_7fcac31a6470789f,N2,合理,ごうり,ごうり,합리,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed"",""pdf-supplement""]",2,4.15,9,,
w_4930298b91f37560,N2,国王,こくおう,こくおう,국왕,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,4.15,9,,
w_94c0adef044f3154,N2,失う,うしなう,うしなう,"잃어버리다,놓치다",verb,B,,,,,,,,,,pdf:mkt_n2,verified,0,"[""ko-reviewed"",""freq-core"",""pdf-core"",""pdf-matched""]",2,4.15,9,,
w_f5f7a04bbbead719,N2,実習,じっしゅう,じっしゅう,"연습하다, 훈련",noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,4.15,9,,
w_d4dfb0a68f058844,N2,将棋,しょうぎ,しょうぎ,장기(일본 장기),noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,4.15,9,,
w_3a8617b339bdbba6,N2,愛用,あいよう,あいよう,애용,noun,A,,,,,,,,,,pdf:mkt_n2,verified,0,"[""freq-core"",""pdf-core"",""pdf-new""]",2,4.15,9,,
w_bee94fbea347ec81,N2,故郷,ふるさと,ふるさと,고향,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,4.15,9,,
w_30ea9773a98bcf49,N2,救う,すくう,すくう,"구하다,구조하다",verb,B,,,,,,,,,,pdf:mkt_n2,verified,0,"[""ko-reviewed"",""freq-core"",""pdf-core"",""pdf-matched""]",2,4.15,9,,
w_0a6654413bbc56b0,N2,欧米,おうべい,おうべい,"구미, 서양",noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed"",""pdf-supplement""]",2,4.15,9,,
w_980d66f98bbc895c,N2,派手,はで,はで,"화려함, 요란함",adjective,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,4.15,9,,
w_5bcdc979b7ed1e3d,N2,オイル,オイル,オイル,기름,noun,D,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,4.14,9,,
w_3d91f4bdff969948,N2,原理,げんり,げんり,원리,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,4.14,9,,
w_42ef48e9bc695e3d,N2,台詞,せりふ,せりふ,대사,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,4.14,9,,
w_ca60e02040d4383e,N2,地帯,ちたい,ちたい,"지대, 지역",noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,4.14,9,,
w_81bd76c6d7601c95,N2,貸間,かしま,かしま,셋방,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,4.14,9,,
w_cdf11db34e0daa74,N2,高等,こうとう,こうとう,고등,adjective,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,4.14,9,,
w_64b66d55227bd248,N2,ストップ,ストップ,ストップ,"스톱, 정지",noun,D,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,4.13,9,,
w_28254ae5aaa3f5ba,N2,就任,しゅうにん,しゅうにん,취임,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed"",""pdf-supplement""]",2,4.13,9,,
w_f3ad58fce513b0df,N2,手前,てまえ,てまえ,"(자기) 앞, 이쪽",noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,4.13,9,,
w_9319a08ba2524429,N2,枕,まくら,まくら,베개,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed"",""pdf-supplement""]",2,4.13,9,,
w_071d9814390acf30,N2,相撲,すもう,すもう,"스모, 일본 씨름",noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed"",""pdf-supplement""]",2,4.13,9,,
w_614aea474acbe0ad,N2,保健,ほけん,ほけん,보건,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,4.12,9,,
w_626f64111904cbe0,N2,全般,ぜんぱん,ぜんぱん,"전체, 일반적인",noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,4.12,9,,
w_56677fa9c9e5770f,N2,売買,ばいばい,ばいばい,"매매, 사고팔기",noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed"",""pdf-supplement""]",2,4.12,9,,
w_a6ac744584fd12de,N2,発送,はっそう,はっそう,발송,noun,A,,,,,,,,,,pdf:mkt_n2,verified,0,"[""freq-core"",""pdf-core"",""pdf-new""]",2,4.12,10,,
w_f9bcfd91b3528ea7,N2,目立つ,めだつ,めだつ,눈에 띄다,verb,B,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""backfill-replacement"",""assistant-ko-reviewed"",""pdf-supplement""]",2,4.12,10,,
w_12926bccc552551e,N2,着替え,きがえ,きがえ,"갈아입음, 갈아입을 옷",noun,B,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed"",""pdf-supplement""]",2,4.12,10,,
w_a78b92fcce84b74c,N2,神話,しんわ,しんわ,신화,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,4.12,10,,
